tweet_id	label
102462	Lit-News_mentions
103456	Lit-News_mentions
102044	Lit-News_mentions
100173	Lit-News_mentions
104454	Lit-News_mentions
100038	Lit-News_mentions
300972	Self_reports
103591	Lit-News_mentions
300279	non-personal_reports
105267	Lit-News_mentions
201569	Self_reports
302404	non-personal_reports
301615	Self_reports
105101	Lit-News_mentions
105228	Lit-News_mentions
301969	Lit-News_mentions
100723	Lit-News_mentions
201444	Self_reports
302084	non-personal_reports
102181	Lit-News_mentions
301076	non-personal_reports
105331	Lit-News_mentions
201568	Self_reports
104879	Lit-News_mentions
200740	Self_reports
300416	Lit-News_mentions
102544	Lit-News_mentions
100196	Lit-News_mentions
104459	Lit-News_mentions
301218	non-personal_reports
100582	Lit-News_mentions
102901	Lit-News_mentions
200996	Self_reports
105458	Lit-News_mentions
201141	Self_reports
201542	Self_reports
201443	non-personal_reports
302403	non-personal_reports
101158	Lit-News_mentions
100927	Lit-News_mentions
300873	Lit-News_mentions
100289	Lit-News_mentions
301603	non-personal_reports
101357	Lit-News_mentions
105596	Lit-News_mentions
102598	Lit-News_mentions
301884	non-personal_reports
200003	Self_reports
300833	Self_reports
102017	Lit-News_mentions
101508	Lit-News_mentions
102986	Lit-News_mentions
301744	non-personal_reports
100471	Lit-News_mentions
200719	Self_reports
101234	Lit-News_mentions
201071	Self_reports
300226	Self_reports
201497	Self_reports
302131	non-personal_reports
102484	Lit-News_mentions
103795	Lit-News_mentions
100805	Lit-News_mentions
201543	Lit-News_mentions
300354	non-personal_reports
101368	Lit-News_mentions
200870	Self_reports
301551	Lit-News_mentions
105426	Lit-News_mentions
300210	Lit-News_mentions
104820	Lit-News_mentions
201284	non-personal_reports
302184	Lit-News_mentions
105654	Lit-News_mentions
201504	Self_reports
103449	Lit-News_mentions
301901	Lit-News_mentions
105128	Lit-News_mentions
301558	non-personal_reports
300364	non-personal_reports
100241	Lit-News_mentions
201612	Self_reports
302142	Lit-News_mentions
301839	Lit-News_mentions
201606	Self_reports
301371	non-personal_reports
104975	Lit-News_mentions
301150	Lit-News_mentions
104476	Lit-News_mentions
100448	Lit-News_mentions
301389	Lit-News_mentions
103332	Lit-News_mentions
201142	Self_reports
100731	Lit-News_mentions
302358	non-personal_reports
300100	non-personal_reports
103225	Lit-News_mentions
104716	Lit-News_mentions
300539	non-personal_reports
300027	Self_reports
105648	Lit-News_mentions
301824	non-personal_reports
301790	non-personal_reports
100195	Lit-News_mentions
105188	Lit-News_mentions
105582	Lit-News_mentions
300361	Self_reports
300529	Self_reports
302207	non-personal_reports
102645	Lit-News_mentions
105935	Lit-News_mentions
104141	Lit-News_mentions
101839	Lit-News_mentions
100393	Lit-News_mentions
101044	Lit-News_mentions
103669	Lit-News_mentions
100828	Lit-News_mentions
100895	Lit-News_mentions
200673	Self_reports
301848	Self_reports
105525	Lit-News_mentions
104893	Lit-News_mentions
105102	Lit-News_mentions
105675	Lit-News_mentions
201117	Self_reports
105749	Lit-News_mentions
101526	Lit-News_mentions
200463	Self_reports
101376	Lit-News_mentions
100463	Lit-News_mentions
200401	Self_reports
105817	Lit-News_mentions
100439	Lit-News_mentions
102759	Lit-News_mentions
302100	Self_reports
105457	Lit-News_mentions
300587	non-personal_reports
102893	Lit-News_mentions
200872	Self_reports
105447	Lit-News_mentions
200408	Lit-News_mentions
302295	Lit-News_mentions
300137	non-personal_reports
102561	non-personal_reports
302408	non-personal_reports
101171	Lit-News_mentions
301711	Self_reports
301169	non-personal_reports
102586	Lit-News_mentions
100025	Lit-News_mentions
301438	Lit-News_mentions
103928	Lit-News_mentions
102389	Lit-News_mentions
200394	Self_reports
201233	Self_reports
301130	non-personal_reports
105981	Lit-News_mentions
105722	Lit-News_mentions
200633	Lit-News_mentions
100424	Lit-News_mentions
105148	Lit-News_mentions
103073	Lit-News_mentions
104249	Lit-News_mentions
201148	Self_reports
200098	Lit-News_mentions
300397	non-personal_reports
200520	Self_reports
200918	Self_reports
101466	Lit-News_mentions
105856	Lit-News_mentions
102148	Lit-News_mentions
103603	Lit-News_mentions
105219	Lit-News_mentions
301276	non-personal_reports
104863	Lit-News_mentions
105938	Lit-News_mentions
105414	Lit-News_mentions
301111	Self_reports
201084	Self_reports
301849	non-personal_reports
105466	Lit-News_mentions
101454	Lit-News_mentions
100530	Lit-News_mentions
302357	Lit-News_mentions
300607	Self_reports
102840	Lit-News_mentions
201499	Self_reports
104674	Lit-News_mentions
301627	non-personal_reports
201633	Self_reports
100083	Lit-News_mentions
301590	non-personal_reports
201058	Self_reports
100596	Lit-News_mentions
102133	Lit-News_mentions
300664	Self_reports
100304	Lit-News_mentions
101871	Lit-News_mentions
100017	Lit-News_mentions
102219	Lit-News_mentions
103095	Lit-News_mentions
105526	Lit-News_mentions
100703	Lit-News_mentions
200479	Self_reports
102709	Lit-News_mentions
201574	Self_reports
101604	Lit-News_mentions
200917	Self_reports
301497	non-personal_reports
100959	Lit-News_mentions
103579	Lit-News_mentions
105907	Lit-News_mentions
103113	Lit-News_mentions
103240	Lit-News_mentions
105555	Lit-News_mentions
105857	Lit-News_mentions
301555	Self_reports
100428	Lit-News_mentions
105781	Lit-News_mentions
103336	Lit-News_mentions
302150	Self_reports
300909	non-personal_reports
101160	Lit-News_mentions
105658	Lit-News_mentions
300925	non-personal_reports
105734	Lit-News_mentions
200600	Self_reports
200178	Self_reports
104489	Lit-News_mentions
104166	Lit-News_mentions
100222	Lit-News_mentions
300110	non-personal_reports
300688	Lit-News_mentions
101632	Lit-News_mentions
302198	Lit-News_mentions
102145	Lit-News_mentions
102410	Lit-News_mentions
104011	Lit-News_mentions
102577	Lit-News_mentions
201258	non-personal_reports
105416	Lit-News_mentions
105982	Lit-News_mentions
300720	non-personal_reports
300017	non-personal_reports
104746	Lit-News_mentions
201581	Self_reports
200657	Self_reports
100617	Lit-News_mentions
103610	Lit-News_mentions
104566	Lit-News_mentions
100444	Lit-News_mentions
200467	Self_reports
100345	Lit-News_mentions
100367	Lit-News_mentions
200806	Self_reports
105160	Lit-News_mentions
102096	Lit-News_mentions
102990	Lit-News_mentions
200786	Self_reports
301793	Lit-News_mentions
100441	Lit-News_mentions
102681	Lit-News_mentions
300564	Lit-News_mentions
201415	Lit-News_mentions
201153	Lit-News_mentions
100784	Lit-News_mentions
103693	Lit-News_mentions
104728	Lit-News_mentions
301058	non-personal_reports
105882	Lit-News_mentions
300470	Lit-News_mentions
200869	Self_reports
302066	non-personal_reports
201303	Self_reports
105411	Lit-News_mentions
300631	Self_reports
101251	Lit-News_mentions
105499	Lit-News_mentions
103671	Lit-News_mentions
101154	Lit-News_mentions
200180	Self_reports
104149	Lit-News_mentions
200618	Self_reports
105771	Lit-News_mentions
104806	Lit-News_mentions
301292	non-personal_reports
300610	Lit-News_mentions
103682	Lit-News_mentions
102582	non-personal_reports
100668	Lit-News_mentions
102914	Lit-News_mentions
103256	Lit-News_mentions
101157	Lit-News_mentions
102334	Lit-News_mentions
103015	Lit-News_mentions
100763	Lit-News_mentions
302153	non-personal_reports
301278	Lit-News_mentions
103247	Lit-News_mentions
104508	Lit-News_mentions
301298	non-personal_reports
301671	non-personal_reports
104752	Lit-News_mentions
103998	Lit-News_mentions
102962	Lit-News_mentions
301958	Self_reports
300266	non-personal_reports
101584	Lit-News_mentions
201600	Self_reports
100249	Lit-News_mentions
105325	Lit-News_mentions
200245	Self_reports
103490	Self_reports
104078	Lit-News_mentions
200488	Self_reports
101262	Lit-News_mentions
301315	non-personal_reports
104289	Lit-News_mentions
201054	Self_reports
102028	Lit-News_mentions
102836	Lit-News_mentions
103800	Lit-News_mentions
201372	Self_reports
102401	Lit-News_mentions
300378	non-personal_reports
102157	Lit-News_mentions
300572	non-personal_reports
100370	Lit-News_mentions
201632	Self_reports
200507	Self_reports
105043	Lit-News_mentions
201331	Self_reports
200257	Self_reports
105145	Lit-News_mentions
301880	Lit-News_mentions
100171	Lit-News_mentions
102083	Lit-News_mentions
102812	Lit-News_mentions
105345	Lit-News_mentions
100239	Lit-News_mentions
102284	Lit-News_mentions
201193	Self_reports
201629	Self_reports
100132	Lit-News_mentions
302217	non-personal_reports
300549	non-personal_reports
300792	Self_reports
101827	Lit-News_mentions
102735	Lit-News_mentions
300828	non-personal_reports
301771	Self_reports
200008	Self_reports
102581	Lit-News_mentions
103452	Lit-News_mentions
100234	Lit-News_mentions
103046	Lit-News_mentions
301866	non-personal_reports
102513	Lit-News_mentions
301032	non-personal_reports
200883	Self_reports
302247	non-personal_reports
200881	Self_reports
105867	Lit-News_mentions
300501	non-personal_reports
300261	Self_reports
301970	non-personal_reports
104676	Lit-News_mentions
102461	Lit-News_mentions
200154	Self_reports
300700	non-personal_reports
201212	Self_reports
300428	Lit-News_mentions
101069	Lit-News_mentions
105011	Lit-News_mentions
300508	Lit-News_mentions
301491	non-personal_reports
201402	Self_reports
101704	Lit-News_mentions
300409	non-personal_reports
101222	Lit-News_mentions
301422	Self_reports
301028	non-personal_reports
103661	Lit-News_mentions
105976	Lit-News_mentions
105545	Lit-News_mentions
100396	Lit-News_mentions
200043	Self_reports
105888	Lit-News_mentions
301430	non-personal_reports
201429	non-personal_reports
301424	Lit-News_mentions
100993	Lit-News_mentions
300454	non-personal_reports
103089	Lit-News_mentions
104895	Lit-News_mentions
104017	Lit-News_mentions
102821	Lit-News_mentions
200343	Self_reports
105866	Lit-News_mentions
102140	Lit-News_mentions
300346	non-personal_reports
102169	Lit-News_mentions
104632	Lit-News_mentions
104677	Lit-News_mentions
100949	Lit-News_mentions
201479	Self_reports
200798	Self_reports
103607	Lit-News_mentions
201489	Lit-News_mentions
102663	Lit-News_mentions
101882	Lit-News_mentions
104311	Lit-News_mentions
102311	Lit-News_mentions
301575	Self_reports
104732	Lit-News_mentions
200116	Self_reports
103178	Lit-News_mentions
201042	Self_reports
300492	Self_reports
102235	Lit-News_mentions
302268	non-personal_reports
301950	non-personal_reports
302232	non-personal_reports
101478	Lit-News_mentions
100892	Lit-News_mentions
200956	Self_reports
104014	Lit-News_mentions
100701	Lit-News_mentions
201509	Self_reports
200351	Self_reports
102185	non-personal_reports
101600	Lit-News_mentions
201298	Self_reports
201134	Self_reports
104934	Lit-News_mentions
200148	Self_reports
104755	Lit-News_mentions
103205	non-personal_reports
103213	Lit-News_mentions
102779	Lit-News_mentions
104997	Lit-News_mentions
104425	Lit-News_mentions
200924	Self_reports
300693	non-personal_reports
102378	Lit-News_mentions
105967	Lit-News_mentions
200509	Self_reports
105918	Lit-News_mentions
301063	non-personal_reports
100616	Lit-News_mentions
105073	Lit-News_mentions
100124	Lit-News_mentions
302116	Self_reports
301702	non-personal_reports
101392	Lit-News_mentions
101653	Lit-News_mentions
100435	Lit-News_mentions
300432	non-personal_reports
300401	Self_reports
301844	non-personal_reports
102769	Lit-News_mentions
104351	Lit-News_mentions
101156	Lit-News_mentions
102454	Lit-News_mentions
102374	Lit-News_mentions
101597	Lit-News_mentions
105825	Lit-News_mentions
102170	Lit-News_mentions
100342	Lit-News_mentions
100363	Lit-News_mentions
104089	Lit-News_mentions
100535	Lit-News_mentions
100434	Lit-News_mentions
100842	Lit-News_mentions
101962	Lit-News_mentions
103324	Lit-News_mentions
103151	Lit-News_mentions
200373	Self_reports
102125	Lit-News_mentions
101309	Lit-News_mentions
100362	Lit-News_mentions
100880	Lit-News_mentions
102444	Lit-News_mentions
101065	Lit-News_mentions
105216	Lit-News_mentions
301181	non-personal_reports
200186	Self_reports
100478	Lit-News_mentions
300080	Self_reports
100922	Lit-News_mentions
101638	Lit-News_mentions
103425	Lit-News_mentions
105029	Lit-News_mentions
103819	Lit-News_mentions
300584	Lit-News_mentions
300146	Lit-News_mentions
300966	Lit-News_mentions
301653	Lit-News_mentions
200665	Self_reports
201268	Self_reports
102012	Lit-News_mentions
101936	Lit-News_mentions
300291	non-personal_reports
100317	Lit-News_mentions
201129	Self_reports
302335	Lit-News_mentions
300775	non-personal_reports
200731	Self_reports
101735	Lit-News_mentions
301792	Self_reports
201421	Self_reports
101618	Lit-News_mentions
301333	non-personal_reports
300654	non-personal_reports
103738	Lit-News_mentions
101219	Lit-News_mentions
201602	Self_reports
102588	Lit-News_mentions
104992	Lit-News_mentions
100562	Lit-News_mentions
102138	Lit-News_mentions
104164	Lit-News_mentions
103428	Lit-News_mentions
100862	Lit-News_mentions
101490	Lit-News_mentions
200372	Self_reports
300191	non-personal_reports
103538	Lit-News_mentions
301519	Lit-News_mentions
300553	non-personal_reports
300236	non-personal_reports
102541	Lit-News_mentions
105252	Lit-News_mentions
102815	Lit-News_mentions
200426	Self_reports
300457	Self_reports
103416	Lit-News_mentions
300085	Lit-News_mentions
102080	Lit-News_mentions
102511	Lit-News_mentions
100049	Lit-News_mentions
103460	Lit-News_mentions
301664	non-personal_reports
301774	non-personal_reports
104028	Lit-News_mentions
102330	Lit-News_mentions
300644	non-personal_reports
104325	Lit-News_mentions
103349	Lit-News_mentions
301798	Self_reports
104773	Lit-News_mentions
300692	Lit-News_mentions
105442	Lit-News_mentions
101011	non-personal_reports
301021	Lit-News_mentions
201445	Self_reports
302039	non-personal_reports
105305	Lit-News_mentions
101922	Lit-News_mentions
102048	Lit-News_mentions
200361	Self_reports
103272	Lit-News_mentions
301773	non-personal_reports
105765	Lit-News_mentions
103859	Lit-News_mentions
100466	Lit-News_mentions
302275	non-personal_reports
100792	Lit-News_mentions
103362	Lit-News_mentions
100506	Self_reports
103733	non-personal_reports
105157	Lit-News_mentions
200757	Self_reports
201619	Self_reports
301154	Self_reports
201226	Self_reports
301612	non-personal_reports
103253	Lit-News_mentions
102097	Lit-News_mentions
301435	non-personal_reports
105830	Lit-News_mentions
300919	Self_reports
301815	Lit-News_mentions
102532	Lit-News_mentions
105832	Lit-News_mentions
301691	Lit-News_mentions
105176	Lit-News_mentions
101696	Lit-News_mentions
102950	Lit-News_mentions
101211	Lit-News_mentions
301585	non-personal_reports
201016	Self_reports
100824	Lit-News_mentions
102486	Lit-News_mentions
101643	Lit-News_mentions
302314	Lit-News_mentions
100156	Lit-News_mentions
200994	Self_reports
103989	Lit-News_mentions
200118	Self_reports
100274	Lit-News_mentions
104799	Lit-News_mentions
302405	Self_reports
301563	Lit-News_mentions
100275	Lit-News_mentions
200336	Self_reports
100436	Lit-News_mentions
102995	Lit-News_mentions
200588	Self_reports
302411	non-personal_reports
103843	Lit-News_mentions
300109	non-personal_reports
101937	non-personal_reports
302036	non-personal_reports
300242	non-personal_reports
102869	Lit-News_mentions
301746	non-personal_reports
101474	Lit-News_mentions
301552	non-personal_reports
201092	non-personal_reports
101801	Lit-News_mentions
100288	Lit-News_mentions
200495	non-personal_reports
103593	Lit-News_mentions
102976	Lit-News_mentions
101865	Lit-News_mentions
102147	Lit-News_mentions
302069	non-personal_reports
100894	Lit-News_mentions
101212	Lit-News_mentions
100869	Lit-News_mentions
100089	Lit-News_mentions
301972	Self_reports
302014	non-personal_reports
100674	Lit-News_mentions
100733	Lit-News_mentions
200965	Self_reports
300869	non-personal_reports
103337	Lit-News_mentions
102266	Lit-News_mentions
201105	Self_reports
300275	Self_reports
101129	Lit-News_mentions
105074	Lit-News_mentions
300098	non-personal_reports
201313	Self_reports
105579	Lit-News_mentions
100981	Lit-News_mentions
104675	Lit-News_mentions
301487	Self_reports
103360	Lit-News_mentions
200114	Self_reports
104518	Lit-News_mentions
100727	Lit-News_mentions
104517	Lit-News_mentions
200999	Self_reports
105913	Lit-News_mentions
300440	Self_reports
101847	Lit-News_mentions
104697	Lit-News_mentions
100995	Lit-News_mentions
301309	non-personal_reports
105799	Lit-News_mentions
200723	Self_reports
103302	Lit-News_mentions
201265	Self_reports
200506	Self_reports
100366	Lit-News_mentions
104395	Lit-News_mentions
200449	Self_reports
200340	Self_reports
101200	Lit-News_mentions
104255	Lit-News_mentions
200886	Self_reports
200189	Self_reports
101255	Lit-News_mentions
104469	Lit-News_mentions
104213	Lit-News_mentions
104870	Lit-News_mentions
300926	Lit-News_mentions
103369	Lit-News_mentions
104312	Lit-News_mentions
102452	Lit-News_mentions
100739	Lit-News_mentions
101086	Lit-News_mentions
104417	Lit-News_mentions
301241	Self_reports
103592	Lit-News_mentions
101589	Lit-News_mentions
301319	Lit-News_mentions
300094	non-personal_reports
300356	Self_reports
301915	non-personal_reports
104556	Lit-News_mentions
300923	Lit-News_mentions
101769	Lit-News_mentions
105433	Lit-News_mentions
104980	Lit-News_mentions
300987	non-personal_reports
105279	Lit-News_mentions
200106	Self_reports
104963	Lit-News_mentions
201471	Self_reports
102733	Lit-News_mentions
101495	Lit-News_mentions
100217	Lit-News_mentions
102524	Lit-News_mentions
102616	Lit-News_mentions
104970	Lit-News_mentions
101275	Lit-News_mentions
201073	Lit-News_mentions
104590	Lit-News_mentions
301501	non-personal_reports
103551	Lit-News_mentions
105643	Lit-News_mentions
104727	Lit-News_mentions
103259	Lit-News_mentions
105342	Lit-News_mentions
301096	Lit-News_mentions
300633	Lit-News_mentions
105704	Lit-News_mentions
200456	non-personal_reports
102498	Lit-News_mentions
101421	Lit-News_mentions
100659	Lit-News_mentions
104905	Lit-News_mentions
300976	Self_reports
104332	Lit-News_mentions
301993	non-personal_reports
103345	Lit-News_mentions
201136	Lit-News_mentions
300081	non-personal_reports
101657	Lit-News_mentions
300099	Lit-News_mentions
100310	Lit-News_mentions
104025	Lit-News_mentions
102395	Lit-News_mentions
103163	Lit-News_mentions
102989	Lit-News_mentions
302094	Lit-News_mentions
101352	Lit-News_mentions
101457	Lit-News_mentions
103697	Lit-News_mentions
301259	Self_reports
100383	Lit-News_mentions
104530	Lit-News_mentions
100269	Lit-News_mentions
101105	Lit-News_mentions
103735	Lit-News_mentions
302086	non-personal_reports
100660	non-personal_reports
103414	Lit-News_mentions
300753	non-personal_reports
302332	Self_reports
101814	Lit-News_mentions
301030	Lit-News_mentions
201165	Lit-News_mentions
200767	Self_reports
103035	Lit-News_mentions
104645	Lit-News_mentions
103392	Lit-News_mentions
101112	Lit-News_mentions
102303	Lit-News_mentions
301200	non-personal_reports
200256	Self_reports
302154	Lit-News_mentions
201653	Self_reports
100857	Lit-News_mentions
103549	Lit-News_mentions
102193	Lit-News_mentions
200730	Self_reports
302395	non-personal_reports
300119	non-personal_reports
105394	Lit-News_mentions
101592	Lit-News_mentions
102659	Lit-News_mentions
101823	Lit-News_mentions
300411	non-personal_reports
300396	non-personal_reports
301916	Lit-News_mentions
201277	Self_reports
104910	Lit-News_mentions
300190	non-personal_reports
105893	Lit-News_mentions
200884	non-personal_reports
200720	Self_reports
101422	Lit-News_mentions
200540	Lit-News_mentions
300292	Self_reports
101742	Lit-News_mentions
104646	Lit-News_mentions
300386	Self_reports
102152	Lit-News_mentions
102309	Lit-News_mentions
200914	Self_reports
101223	Lit-News_mentions
302181	non-personal_reports
302229	non-personal_reports
102649	Lit-News_mentions
100147	Lit-News_mentions
201555	Self_reports
300745	non-personal_reports
103882	Lit-News_mentions
302105	Lit-News_mentions
201333	Self_reports
100621	Lit-News_mentions
103409	Lit-News_mentions
101073	Lit-News_mentions
201564	Self_reports
300147	Lit-News_mentions
300367	Lit-News_mentions
101175	Lit-News_mentions
300429	Lit-News_mentions
105688	Lit-News_mentions
102658	Lit-News_mentions
300340	non-personal_reports
104830	Lit-News_mentions
105840	Lit-News_mentions
105483	Lit-News_mentions
101535	Lit-News_mentions
300312	Lit-News_mentions
300890	non-personal_reports
104302	Lit-News_mentions
100523	Lit-News_mentions
101362	Lit-News_mentions
200580	Self_reports
301489	Lit-News_mentions
104511	Lit-News_mentions
104532	Lit-News_mentions
103333	Lit-News_mentions
200122	Self_reports
101830	Lit-News_mentions
301178	Lit-News_mentions
201072	Self_reports
201121	Self_reports
101193	Lit-News_mentions
103291	Lit-News_mentions
101103	Lit-News_mentions
300118	non-personal_reports
201502	Self_reports
102264	Lit-News_mentions
201558	Lit-News_mentions
102368	Lit-News_mentions
301317	non-personal_reports
300437	non-personal_reports
102839	Lit-News_mentions
104659	Lit-News_mentions
302125	Self_reports
103746	Lit-News_mentions
201241	Self_reports
301878	non-personal_reports
300947	non-personal_reports
104465	Lit-News_mentions
300595	non-personal_reports
102436	Lit-News_mentions
200624	Self_reports
104305	Lit-News_mentions
300507	non-personal_reports
300447	Lit-News_mentions
105706	Lit-News_mentions
300679	Self_reports
300045	Lit-News_mentions
201334	Self_reports
300309	Lit-News_mentions
200619	non-personal_reports
100653	Lit-News_mentions
